Word	Local clustering
suicide-hijackers	1.0
suicide-hijackings	1.0
suicide-hijacks	1.0
suisse	0.6667
suit	0.1746
suitcase	0.0758
suite	1.0
sukarnoputri	0.4853
sulaiman	0.5091
sule	1.0
suleiman	0.0
suleman	0.7333
sulfur	0.0
sullins	0.0
sullivan	0.2083
sulphur	0.0
sultan	0.2692
sultanate	0.1667
sum	0.1389
summer	0.1316
summit	0.1592
sumner	0.2667
sun	0.1798
sun-sentinel	1.0
sunday	0.1118
sundstrom	0.0
sunlight	1.0
sunni	1.0
sunny	0.1
sunset	0.2632
sunshine	0.0
super	1.0
super-human	0.0
superbowl	0.0
superintendent	1.0
superiority	0.4
supermarket	0.4071
superpower	0.2288
supersecret	0.0
superstar	1.0
supervise	0.0
supervision	0.5714
supervisor	0.2444
supplement	1.0
supplemental	0.6667
supplier	0.3619
supply	0.1264
support	0.1112
supporter	0.2357
suppose	0.6667
supposition	0.0
suppress	0.0
supremacist	0.4762
supreme	0.2805
supreme_court	0.2638
surabaya	1.0
surat	0.0
surcharge	1.0
sure	0.4364
surface	0.0906
surface-to-air	0.3333
surge	0.1429
surgeon	0.183
surgery	0.3333
surgical	0.0
surkhrod	1.0
surname	0.0
surplus	0.2747
surprise	0.2443
surreal	1.0
surrender	0.5641
surround	0.2954
surrounding	0.2143
surveil	0.0
surveillance	0.1503
survey	0.2318
survival	0.1619
survive	0.0
survivor	0.1932
susan	0.3929
susilo	1.0
suspect	0.1611
suspend	0.5238
suspension	0.3767
suspicion	0.2597
suspicious	0.1636
suspicious-looking	0.0
sussex	1.0
sustain	0.278
suva	0.381
suvs	0.0
suwannee	0.3333
svr	1.0
swab	0.3333
swamp	0.0
swap	0.25
swarm	0.0
swartwood	0.3
swath	0.6667
swathe	0.4545
sway	0.3333
swearing-in	0.6667
sweat	0.6667
sweden	0.0
swedish	0.6
sweeney	0.2842
sweep	0.232
sweeper	0.5
sweet	0.2
swell	0.1
swelter	1.0
swenarski	1.0
swierenga	0.6
swift	0.1619
swimmer	0.0
swine	1.0
swing-wing	0.6667
swirl	0.0
swiss	0.1738
swissair	0.1
switch	0.1209
switchover	1.0
switzerland	0.3676
swoop	0.0
sword	0.3333
syamsuddin	1.0
sydney	0.1
syed	0.3333
syihab	0.6
symantec	0.619
symbol	0.2168
symbolic	0.3889
symbolism	0.5
symbolize	0.5
symbols.shock	1.0
sympathizer	0.5238
sympathy	0.2581
symphony	0.7
symposium	0.3333
symptom	0.1549
synagogue	0.5714
syndicate	1.0
synod	0.0
syria	0.2171
syrian	0.1714
system	0.0921
systematic	0.3333
systemic	0.0
szupinka	0.3333
t	0.2576
t-ball	1.0
t-shirt	0.1429
t.c	1.0
t.t	1.0
tab	0.3333
tabernacle	0.0
table	0.0823
tablet	0.2745
tabloid	0.2294
tacit	0.8
tack	0.0
tackle	0.6667
tactic	0.2442
tactical	0.3143
tag	0.1818
tagesspiegel	1.0
taha	1.0
tahir	1.0
tail	1.0
tailor	1.0
tailspin	0.3333
taint	0.3238
taipei	0.0
taiwan	0.1377
taiwanese	0.0
tajik	0.3619
tajikistan	0.2244
takagi	0.6667
take	0.1881
take-charge	0.1667
take-off	0.0
takemoto	1.0
takeo	0.8333
takeoff	0.0909
takeover	0.3736
taker	0.0
takfir	1.0
takhar	0.75
talal	0.5238
talcum	0.0
tale	0.0952
talent	0.4167
taliban	0.0548
taliban-controlled	0.4545
taliban-held	0.4035
taliban-organized	1.0
taliban-ruled	0.4286
taliban-run	0.0
talk	0.1412
talkin	0.5
tall	0.3376
tallahassee	0.6667
tally	0.1389
talon	0.3333
taloqan	0.4722
tamaulipas	0.0
tamil	0.0
tamillow	1.0
tamim	1.0
tamman	0.3333
tampa	0.1786
tamper	1.0
tan	0.1667
tanaka	1.0
tandem	0.7
tang	0.8667
tangi	0.6
tangible	0.5333
tangle	0.0
tank	0.1645
tank-busting	0.0
tanker	0.2778
tanzania	0.5091
tanzanian	0.8333
tap	0.4667
tape	0.1536
tape-record	0.0
taqwa	0.3929
tara	0.5
tareq	1.0
target	0.1274
tariff	1.0
tariq	0.0
tarmac	0.4182
tarpaulin	0.0
tashgurghan	0.6
tashkent	0.3929
tasios	1.0
task	0.1956
taskforce	0.4
taste	0.4722
tate	0.3571
tatter	1.0
tattoo	0.3333
taub	1.0
taubmann	0.4762
taunt	0.8333
tauzin	0.2273
tax	0.1272
tax-free	0.0
tax-relief	1.0
tax-writing	1.0
taxi	0.1333
taxicab	0.0
taxpayer	0.2222
taylor	0.1099
tea	0.0
teach	0.1333
teacher	0.1167
teaching	0.1818
team	0.1556
tear	0.1123
tearful	0.0714
tech	0.0
tech-heavy	0.6667
tech-laced	0.0
tech-laden	1.0
technical	0.2185
technician	0.1476
technique	0.1556
technological	0.0
technology	0.1101
technology-heavy	0.0
technology-laced	1.0
technology-led	0.0
ted	0.3718
teddy	0.6
tee	0.8333
teem	0.9333
teen-age	0.2857
teen-aged	1.0
teen-ager	0.3333
teenager	0.0
teeny-boppers	1.0
teeter	0.3333
tehran	0.1619
tehrik	1.0
tel	0.4182
telecom	0.4286
telecommunication	0.2536
telecommute	1.0
telegram	0.3333
telegraph	0.4
telephone	0.1489
telethon	0.2667
televisa	0.0
televise	0.2585
television	0.1067
telhami	0.0
tell	0.067
tell-tale	0.0
teller	0.1667
tempe	0.0
temper	0.7857
temperature	0.0545
tempo	0.3333
temporary	0.1635
temptation	0.2
ten	0.3129
tenant	0.1861
tencor	0.0
tend	0.0
tendency	0.3333
teng-hui	0.5
tennessee	0.2179
tennis	1.0
tenor	0.4
tense	0.4722
tension	0.2346
tent	0.0889
tentacle	0.8095
tentative	0.0476
tenuous	0.8333
tenure	0.3333
tepid	0.4667
term	0.1454
terminal	0.1876
terrace	0.0
terrain	0.1238
terrance	1.0
terrence	0.0
terrible	0.256
terrify	0.4053
territorial	0.0
territory	0.1841
terror	0.1778
terrorism	0.0923
terrorism-related	1.0
terrorism.sec	0.0
terrorist	0.1026
terrorist-related	0.0
terrorist-supporting	0.6667
terrorize	0.0
terry	0.2143
tessa	1.0
test	0.1048
testament	0.3333
testify	0.1389
testimony	0.0917
tetracycline	0.0
texan	0.0
texas	0.1283
texas-based	0.0
text	0.2564
textile	0.0
thabo	0.8
thad	1.0
thai	0.0
thailand	0.0
thank	0.2857
thanks	0.2364
thanksgiving	0.4394
the_worst	0.225
theater	0.1238
theater-bases	1.0
theatrical	0.0
theft	0.1667
theme	0.1591
then	0.2857
then-pres_bush	0.0
theodore	0.6154
theologian	0.0
theological	0.0
theoretical	0.3333
theory	0.1267
therapist	0.0
therapy	0.6667
theresa	1.0
thermal	0.5
they	0.1283
thick	0.1242
thin	0.3636
thing	0.0916
think	0.1698
thinly-stretched	0.0
third	0.2532
third-hand	0.0
third-largest	0.6429
third-quarter	0.2
thirst	0.0
thomas	0.1313
thompson	0.2387
thomson	1.0
thori	0.3333
thorn	0.6389
thornton	0.5
thorny	0.0
thorough	0.2574
thoroughfare	1.0
thorpe	0.3333
thought	0.2517
thousand	0.1481
thread	0.0
threat	0.1251
threat-assessment	0.0
threat-reduction	1.0
threatcon	0.3333
threaten	0.2576
three	0.2427
three-block	1.0
three-day	0.3333
three-hour	0.2182
three-month	0.6889
three-nation	0.3333
three-pronged	1.0
three-quarters	0.0
three-set	1.0
three-star	0.0
three-story	0.6667
three-week-old	0.6222
three-weeks	1.0
three-year	0.3929
three-year-long	0.0
thrill	0.0
thriller	1.0
throat	0.1111
throe	1.0
throng	0.4
throw	0.2
thrust	0.3382
thug	0.2
thumbs-up	0.0
thump	1.0
thunderous	0.3333
thuringia	1.0
thurmont	1.0
thursday	0.1135
thursday/friday	0.0
thwart	1.0
tibbett	0.5
tibet	0.2692
tibetan	0.3333
ticker	0.0
ticket	0.1314
ticonderoga-class	0.0
tide	0.4
tie	0.2369
tier	0.6667
tiffany	0.0
tiger	0.0
tight	0.2
tighten	0.3947
tightrope	0.8
till	0.0
tim	0.1944
timaragarh	1.0
timber	0.3333
time	0.0832
time-crunch	0.0
time-honored	0.0
time/cnn	0.0
timeline	0.6667
timely	0.3333
times-news	0.0
times/cbs	1.0
timetable	0.4667
timoney	0.4286
timor	0.7048
timothy	0.2545
timothy_mcveigh	0.5333
tinder	0.0
tinge	0.0
tinker	0.0
tiny	0.1434
tip	0.3111
tip-off	1.0
tirado	0.6
tire	0.0476
tireless	1.0
tissue	0.1765
tit-for-tat	0.3214
titan-ivb	0.0
title	0.1
title-winning	1.0
tnsm	0.0
tobin	0.1667
today	0.2464
today/gallup	1.0
todd	0.1978
toe	0.0
toggle	0.0
toilet	0.1111
tokaimura	0.0
token	0.1905
tokyo	0.124
tolan	0.0
toledo	1.0
tolerance	0.2294
tolerate	1.0
toll	0.25
toll-free	0.6
tom	0.2056
tom_daschle	0.2157
tomahawk	0.4571
tomato	1.0
tomb	0.6182
tomcat	0.1944
tommy	0.4545
tomorrow	0.3
ton	0.1221
tone	0.2
tongue	0.0
tonight	0.0
tonne	0.4643
tony	0.35
too-hard	0.0
tool	0.3399
tooth	0.0476
toothbrush	0.1111
top	0.1642
top-level	0.0
top-ranking	1.0
top-secret	0.2667
topdara	0.0
topic	0.1667
topple	0.3455
torch	1.0
torkham	0.6667
tornado	0.1333
toronto	0.2033
torpedo	0.0
torricelli	0.2667
torrie	1.0
torso	0.0
tort	1.0
torture	0.2222
toss	0.0
tot	1.0
total	0.1799
totalitarian	0.0
totalitarianism	0.0
totality	0.7
totushek	0.6667
touch	0.4035
touchstone	0.4762
touchy	1.0
tough	0.1895
toughen	0.0
toughness	0.8
tour	0.1731
tourism	0.164
tourism-related	1.0
tourist	0.1488
tourist-related	1.0
tourneau	0.3333
tow	0.1667
towel	0.1
tower	0.1188
town	0.1104
townsend	0.5
township	0.4619
towson	0.3333
toxic	0.2273
toxicological	1.0
toxicologist	1.0
toxicology	0.0
toxin	0.1667
toy	0.0556
toyota	0.0
trace	0.2389
tracer	0.5
tracey	1.0
track	0.1588
track-and-kill	1.0
traction	0.0
tracy	0.5714
trade	0.1001
trade-off	0.0
trader	0.111
tradition	0.0417
traditional	0.0897
trafalgar	0.0
traffic	0.1273
trafficker	0.1429
tragedy	0.1809
tragic	0.3074
trail	0.1111
trailer	1.0
train	0.1535
traitor	0.6429
tran	1.0
tranche	1.0
trans-alaska	1.0
transaction	0.3231
transatlantic	0.2
transcend	0.6667
transcontinental	0.1667
transcribe	0.0
transcript	0.1723
transfer	0.2483
transgression	1.0
transit	0.3785
transition	0.1265
transitional	0.3056
translate	0.0
translation	0.0
translator	0.0
transmission	0.1667
transmit	0.0
transmittal	1.0
transnational	0.5
transpacific	0.3333
transplant	0.0
transponder	0.3333
transport	0.1978
transportation	0.2239
transporter	0.8333
trap	0.2179
trash	0.1667
trauma	0.1355
traumatize	0.3333
travel	0.1893
travel-related	0.6667
traveler	0.1573
travelgate	1.0
travelpro	1.0
traverse	1.0
travis	0.3333
trawl	0.5
tray	1.0
treacherous	0.6667
treanor	0.3333
treasure	1.0
treasurer	0.5
treasury	0.2554
treasury_dept	0.481
treat	0.2353
treatment	0.1196
treaty	0.2244
tree	0.2222
tremendous	0.3077
tremor	0.0
trench	0.3333
trench-warfare	0.0
trend	0.0909
trent	0.8095
trenton	0.2801
trepidation	0.0
tressler	0.0
triage	0.4
trial	0.217
triangle	0.4
tribal	0.3275
tribe	0.2741
tribesman	0.2749
tribunal	0.5
tribune	0.5556
tribute	0.2868
tricia	1.0
trick	0.0
trick-or-treating	0.1667
trickle	1.0
trigger	0.2949
trim	1.0
trio	0.0
trip	0.201
tripartite	1.0
triple	0.2
triple-a	0.0
trippler	0.0
trisha	1.0
triumph	0.1273
triumphant	1.0
trizechahn	0.6
trojan	0.1
troop	0.1255
troop-carrying	0.4
trooper	0.1778
tropical	0.2
trouble	0.2117
trouser	0.0
trowel	0.0
troy	0.0
truce	0.3286
truck	0.0959
truckload	0.3889
true	0.6111
truman	0.6
trust	0.1231
truth	0.225
try	0.1988
tt	0.0
tu-154	1.0
tubular	0.6667
tucker	0.3085
tucson-based	0.0
tuesday	0.0813
tuition	0.3333
tularemia	0.0
tulkarm	1.0
tully	1.0
tumble	0.3333
tune	0.4667
tunic	0.2
tunisia	0.4722
tunisian	0.3333
tunnel	0.1765
tupac	0.5
tupolev-154	0.0
turban	0.0769
turbaned	0.6667
turbo-prop	0.4
turboprop	0.4643
turbulence	1.0
turf	0.0667
turgan-tiube	0.0
turk	0.4667
turkey	0.2507
turki	0.1429
turkish	0.2369
turkman	0.0
turkmenabad	0.0
turkmenistan	0.3684
turmoil	0.2833
turn	0.2424
turnaround	0.0
turning	0.0
turnout	0.0
turnover	0.0
tuscany	0.0
tustin	0.6667
tutakhan	0.3333
tutor	0.6667
twa	0.5636
twenty	0.0
twilight	1.0
twin	0.1856
twin-engine	1.0
twin-tower	0.6667
twin-towers	1.0
twist	0.2256
two	0.184
two-century-old	1.0
two-day	0.3892
two-door	0.4667
two-hour	0.1273
two-inch	0.0
two-mile	0.0
two-month	0.5
two-pound	0.3333
two-pronged	1.0
two-reactor	0.0
two-sentence	0.6667
two-star	0.0
two-term	1.0
two-track	1.0
two-week	0.3091
two-week-old	0.3333
two-year	0.2424
tyler	0.0
tynan	1.0
tyndall	0.3333
type	0.2067
typhoid	0.0
typical	0.2368
tyranny	0.5
tyrant	0.0
tyre	0.0
u.k	1.0
u.n	0.162
u.n.	0.3
u.n.-affiliated	1.0
u.n.-funded	0.6667
u.n.-organized	1.0
u.n.-sponsored	1.0
u.n.-style	1.0
u.s	0.2573
u.s-led	0.6667
u2	0.0
ua	1.0
uae	0.2669
ual	0.4487
ubaid-ul-haq	0.0
ubiquitous	1.0
ubs	0.0
uc	1.0
uccle	0.3333
udin	0.0
uganda	0.0
ugandan	0.0
ugly	0.6
uh-60	1.0
uighur	0.3333
uk	0.3571
ukraine	0.1429
ukrainian	0.2754
ul-mujahidin	0.8333
ulema	0.4643
ulema-e-islam	0.3333
ulema-i-islam	0.7143
ulemas	0.1667
ulla	1.0
ultimate	0.3824
ultimatum	0.4489
ultra-deadly	0.0
ultra-fine	1.0
ultra-orthodox	1.0
ultra-strict	1.0
ultra-thin	1.0
umarov	0.9
umbilical	0.0
umbrella	0.3238
unacceptable	0.0727
unaccompanied	1.0
unambiguous	1.0
unanimity	0.0
unanimous	0.4474
unanswered	1.0
unarm	1.0
unauthorized	0.0
unbearable	0.5
unbelievable	0.0
unburned	0.0
uncertain	0.1389
uncertainty	0.2377
unchanged	0.0
uncharted	0.7333
unchecked	0.3333
uncivilized	1.0
unclaimed	0.0
unclassified	0.3333
uncle	0.2692
uncommon	0.0
unconfirmed	0.5238
unconquered	1.0
unconscious	1.0
uncontrolled	0.5
unconventional	0.2
uncorroborated	0.4889
uncounted	0.3333
undamaged	1.0
undecided	1.0
undeclared	1.0
undefended	1.0
undelivered	0.0
underbelly	0.0
undercover	0.4167
undercut	0.0
underdeveloped	0.3333
underfund	0.3333
undergo	0.6667
undergrind	0.3708
underground	0.2143
underlie	0.2
underline	0.6667
underprepared	0.0
underscore	0.5
undersecretary	0.4
understand	0.2122
undertake	0.6667
undertrained	0.0
underwear	0.0
underwing	0.3333
underworld	0.7
underwriter	1.0
undetected	1.0
undetermined	0.2684
undiagnosed	1.0
undisclosed	0.2507
undiscovered	1.0
undisguised	0.0
undisputed	0.3333
undue	0.5
unease	0.5111
uneasiness	0.0
unelected	1.0
unemployed	0.3929
unemployment	0.2344
unending	0.3333
unequal	0.0
unequivocal	0.8
unevenness	0.0
unexpected	0.1905
unexplained	0.0
unfair	0.4643
unfamiliar	0.2778
unfazed	0.0
unfold	0.4667
unforeseen	0.0
unforgettable	0.2
unforgivable	0.0
unforgive	0.6667
unfortunate	0.619
unfounded	0.0
unfpa	0.3333
unguided	0.5
unhappiness	0.0
unhcr	0.3083
unholstered	1.0
unholy	0.0
unicef	0.3333
unidentified	0.2831
unification	1.0
uniform	0.1357
unify	0.3636
unilateral	0.0357
unimaginable	0.6667
unintended	0.6667
unintentional	0.0
union	0.1907
unionize	0.6667
unit	0.126
unite	0.2769
united_airlines	0.2098
united_arab_enerates	0.2858
united_nations	0.1753
united_nations-funded	1.0
united_state	0.2511
united_states	0.0272
united_states-accused	1.0
united_states-backed	0.5
united_states-based	0.0
united_states-bound	0.2667
united_states-british	0.3333
united_states-canadian	0.0
united_states-directed	0.0
united_states-drafted	1.0
united_states-indonesia	1.0
united_states-indonesian	1.0
united_states-initiated	0.0
united_states-lead	0.0
united_states-led	0.2415
united_states-made	1.0
united_states-mexican	1.0
united_states-mexico	0.0
united_states-related	1.0
united_states-sponsored	1.0
united_states-stamped	1.0
united_states-taliban	0.0
united_statesa	1.0
united_statesbacked-rebels	0.0
unity	0.3533
universal	0.1944
universe	0.0
university	0.0728
unjust	0.4
unjustified	0.3333
unknow	0.2861
unlawful	0.0
unleash	0.7
unlicensed	0.8545
unlikely	0.3292
unlimited	0.5357
unlisted	0.3333
unlucky	0.0
unman	0.3842
unnamed	0.3989
unnecessary	0.5
unnerve	1.0
unnerving	0.0
unofficial	0.1667
unopen	0.0
unparalleled	0.6667
unpleasant	0.2667
unpopular	0.0
unprecedented	0.2319
unpublicized	0.0
unrelated	0.2909
unrelenting	1.0
unreliable	0.4
unrest	0.3333
unrivalled	1.0
unruly	0.3333
unsavory	0.1667
unscheduled	0.0667
unseal	0.1429
unsee	0.6667
unshake	1.0
unsolicit	0.0
unspeak	0.0
unspeakable	1.0
unspecific	0.9333
unspecified	0.3075
unstable	0.1667
unstinted	1.0
unstoppable	1.0
unsubstantiated	0.6667
unsuccessful	0.0
unsuspecting	1.0
untell	0.2826
untruth	0.0
unusual	0.1657
unveil	0.2
unverified	1.0
unwanted	0.0
unwelcome	1.0
unwrap	1.0
unwrite	0.3333
unyielding	0.6667
up-to-date	0.0
upbeat	0.0714
upcome	0.1282
update	0.3442
upgrade	0.5778
upheaval	0.0
upkeep	0.0
uplift	0.0
upn	1.0
uppal	0.0
upper	0.3382
uprising	0.2
uproar	0.6667
ups-and-downs	0.0
upstart	0.3333
upsurge	0.0
upswing	0.0
upturn	0.0
uranium	0.3333
urban	0.25
urbanlegends.com	0.0
urdu	1.0
urdu-language	0.4286
urge	0.2218
urgency	0.1632
urgent	0.3731
uri	0.0
uribe	1.0
urn	0.0952
uruguay	0.0
uruzgan	1.0
us	0.4417
us_postal_service	0.1834
us_postal_services	0.0
usa	0.1822
usaf	0.0
usage	0.3
usaid	0.5
usda	0.2909
use	0.1089
use-of-force	1.0
useful	0.2727
user	0.3333
uso	1.0
usps	0.1667
uss	0.2526
ustad	0.281
usual	0.1222
usual.it	0.0
utah	0.6071
utica	1.0
utility	0.2059
utilization	0.6667
utmost	0.2667
utopia	0.6667
utt	1.0
uttar	1.0
utter	0.7143
uzbek	0.3023
uzbekistan	0.2603
uzi	0.3333
v	0.3333
vacant	0.3333
vacation	0.1397
vacationer	0.0
vaccinate	0.4722
vaccination	0.1061
vaccine	0.1667
vacuum	0.2619
vague	0.2047
vajpayee	0.3992
val	1.0
valcarcel	0.3333
valdry	0.3333
valencia	0.0
valenti	0.3333
valentin	1.0
valid	0.2273
validity	0.6
valley	0.1556
valliere	0.7143
valor	0.0
valorous	0.0
valuable	0.2222
valuation	0.1667
value	0.1689
van	0.0866
vanaik	0.5
vancouver	0.2879
vandalism	1.0
vandenberg	0.1667
vanguard	1.0
vantage	1.0
variance	1.0
variation	0.0
variety	0.1973
various	0.2175
vary	0.4889
vassal	0.0
vast	0.1205
vatican	0.1345
vault	0.0952
vcon	0.0
ve	1.0
vedrine	0.3333
veek	0.6
veen	0.3333
veer	0.0
vegetable	0.6667
vehicle	0.1306
veil	0.1905
velcro	0.0
vend	0.0
vendor	0.1634
vendrell	0.4091
veneman	0.6
veneto	0.0
vengeance	0.2583
venice	0.4182
vent	0.0
ventilation	0.3509
ventra	0.0
venture	0.2
venue	0.3636
vep	1.0
veracity	0.4
verbal	0.3056
verdict	0.2436
verge	0.3238
verhofstadt	0.5111
verification	0.5
verify	0.5333
veritable	0.0
verizon	0.1667
vermont	0.1868
vernell	1.0
vero	0.0
veronique	1.0
verrazano	0.0
verse	0.0
vershbow	0.6667
version	0.1321
very	0.2094
vessel	0.1908
vest	0.0
veteran	0.1803
veterans	0.6667
veterinarian	1.0
veterinary	0.0
veto	0.5
viability	0.0
viable	0.5
viacom	0.4722
vial	0.3
vibrant	1.0
vice	0.1302
vice-president	0.25
vicente	1.0
vicinity	0.3187
vicious	0.2857
vicki	0.6
victim	0.1408
victimless	0.0
victor	0.6667
victoria	0.8571
victory	0.2155
video	0.242
videoconference	0.1667
videophone	1.0
videotape	0.1701
vienna	0.0
vienna-based	1.0
vietnam	0.135
vietnam-era	0.3333
vietnam-like	0.0
vietnam-style	0.0
vietnam-vintage	0.0
vietnam-war	1.0
vietnamese	0.3917
view	0.1777
viewer	0.1455
viewership	0.3333
vigil	0.2381
vigilance	0.3333
vigilant	1.0
vigipirate	0.0
vigo	0.6667
vigorous	1.0
vilasrao	1.0
villa	0.1429
village	0.1764
villager	0.3636
villalobos	0.0556
vilnius	0.2778
vincent	0.2092
vincente	1.0
vinger	0.3333
vinny	0.1667
vinod	0.0
vinson	0.3089
vintage	1.0
violation	0.1995
violator	0.2667
violence	0.1476
violent	0.2475
violinist	0.3333
viral	0.5
virgin	0.0
virginia	0.1667
virginia-based	0.6
virile	0.0
virtua-memorial	1.0
virtual	0.1633
virtue	0.3214
virulent	1.0
virus	0.1266
visa	0.1101
visceral	1.0
visibility	0.0
visible	0.3794
vision	0.2949
visit	0.1442
visitor	0.1771
visual	0.4667
vital	0.1974
vitality	0.0
vitriol	0.3333
vitriolic	0.0
vivendi	0.5
vizi	0.9
vladimir	0.6813
voa	1.0
vocal	0.3929
voice	0.1882
voicemail	0.0
void	0.3333
volatile	0.2667
volatility	0.2
volcano	0.0
volk	0.0
volley	0.5333
volume	0.1323
voluntary	0.3333
volunteer	0.2192
volunteer-giving	1.0
von	0.5
vorman	0.0
voss	0.1333
vote	0.1573
voter	0.1255
vow	0.3616
voyage	0.3333
voyager	0.0
voyageur	1.0
vozroshdeniye	0.0
vp_cheney	0.2202
vp_cheneyial	0.0
vulnerability	0.2952
vulnerable	0.3617
vulture	0.0
w	0.1667
w.j	0.0
wabc	1.0
waddington	0.0
wadih	0.4286
wael	0.3333
wafa	0.4667
waft	0.3333
wage	0.3048
wagon	0.0
wail	0.5
wail_alshehri	0.0
wais	1.0
waistband	1.0
wait	0.2134
waite	0.0
waiting	0.3333
waitress	0.0
waive	0.0
waiver	0.6667
wake	0.2399
wake-up	0.3333
wakeup	0.0
wakil	0.8095
wal	0.5278
wal-mart	0.0
waldorf	0.0
waldorf-astoria	0.0
waleed	1.0
waleed_alsheri	1.0
wali	0.0
walk	0.2024
walk-through	1.0
walkie-talkie	0.0
walkway	0.0
wall	0.1158
wall_street	0.2069
wallace	0.3077
wallendorf	0.5
wallet	0.0
walmart	0.0
walmer	0.0
walpole	0.6667
walt	0.2567
walter	0.6222
wam	0.7818
wan	0.5
wand	0.3333
wang	0.6667
wanjiru	1.0
want	0.2194
war	0.0825
war-battered	1.0
war-era	1.0
war-rally	0.0
war-ravaged	0.4503
war-shattered	0.6944
war-style	1.0
war-time	1.0
war-torn	0.7333
war-vintage	1.0
warburg	0.0
ward	0.1524
warden	0.0
warehouse	0.2062
warfare	0.1943
warhead	0.25
warlord	0.2964
warm	0.2308
warmth	0.0
warn	0.238
warner	0.4396
warning	0.2947
warplane	0.2185
warrant	0.1938
warren	0.0
warriner	0.2
warrior	0.3619
warsaw	0.5152
warship	0.3662
warthog	0.6667
wartime	0.3333
wary	0.1556
wascom	1.0
wash	0.1515
wash_dulles_airport	0.2444
washington	0.0717
washington-area	0.0
washington-baltimore	0.0
washington-based	0.1667
washington-dulles	0.0
washington-new_york	0.0
washoe	0.0
waste	0.1917
waste-water	1.0
watch	0.1592
watchdog	0.1026
watcher	0.6667
watchful	0.0
watchlist	1.0
water	0.1156
waterfront	0.8
waters	0.0
watershed	0.0
waterway	0.2222
watson	0.2418
watt	0.6
wave	0.2419
waver	0.2
waxman	0.0
way	0.1177
wayemar	0.0
wayne	1.0
wb	0.3333
wcbs	0.5
wdr	0.3333
we	0.1638
weak	0.3048
weaken	0.6
weakness	0.3214
wealth	0.1895
wealthy	0.3518
weapon	0.1198
weaponizing	1.0
weaponry	0.3889
weapons-grade	0.4667
weapons-making	0.0
wear	0.1415
weariness	1.0
weary	0.4182
weather	0.1244
web	0.1453
weber	0.7
website	0.0
webster	0.0
wed	0.0
wedge	0.3297
wedge-shaped	0.1667
wednesday	0.0957
week	0.0897
week-long	0.3846
weekday	0.3556
weekend	0.1969
weekly	0.1953
weep	0.0
wehmeier	0.5
weichert	0.6
weigh	0.6154
weight	0.3333
weill	1.0
weinberg	0.6
welcome	0.3238
welder	0.0
weldon	0.0
welfare	0.1905
well	0.2121
well-being	1.0
well-built	0.3333
well-connected	0.6667
well-considered	1.0
well-coordinated	0.619
well-defended	0.0
well-deserved	0.0
well-funded	0.0
well-heeled	1.0
well-known	0.1957
well-placed	1.0
well-planned	1.0
well-prepared	1.0
well-rounded	0.0
well-thought-out	1.0
well-to-do	1.0
well-trained	0.0
well_known	0.0
welt	0.3333
wendy	0.3333
wentworth	0.6667
werner	1.0
wes	1.0
west	0.1374
westdeutsche	0.6667
westerly	0.4667
western	0.2201
westerner	0.2632
westfield	1.0
westin	0.4
westin-copley	1.0
westmoreland	0.7619
westphal	0.6667
wet	0.4643
wfp	0.2143
wheat	0.2952
wheel	0.1667
wheelchair	0.0
whereabouts	0.3048
while	0.1772
whip	0.3524
whir	0.4286
whirlwind	0.345
whistle	0.0
whistle-stop	1.0
whitcomb	0.1667
white	0.1253
white-rights	1.0
white_house	0.1173
white_house-backed	1.0
whiteman	0.1
whitey	0.0
whitfield	0.0
whitman	0.2949
whitmarsh	0.6667
whiz	0.0
who	0.0
whole	0.2098
wholesale	0.2909
whoop	1.0
wichita	1.0
wide	0.1879
wide-based	1.0
wide-bodied	0.3333
wide-ranging	1.0
widely-circulated	0.0
widen	0.9286
widescale	1.0
widespread	0.1981
widow	0.3333
widower	0.0
width	0.0
wiegand	0.6667
wiersma	0.7
wiesbaden	0.7333
wife	0.082
wilckenfeld	1.0
wild	0.7333
wilderness	0.0
wilfredo	1.0
wilkinson	0.4444
will	0.2859
willett	0.3333
willhite	0.3
william	0.1264
williams	0.2611
williamsport	0.0
willie	1.0
willing	0.0
willingboro	1.0
willingness	0.4444
willpower	0.0
wilmington	0.0
wilson	0.2576
wim	1.0
win	0.2667
win.pres_bush	1.0
winchester	0.5333
wind	0.0385
wind-swept	0.0
windbreaker	0.6
windfall	0.0
windham	0.6667
window	0.1104
windowless	0.3333
windsor	0.5
winfrey	0.2
wing	0.2645
wing-shaped	0.6667
wingspan	0.3333
wingtip	0.7333
winnefeld	0.4
winner	0.3718
winter	0.1615
winter-blend	1.0
wipe	0.3205
wirajuda	0.3611
wire	0.2167
wireless	0.2456
wiretap	0.2241
wisconsin	0.1046
wisdom	0.281
wise	0.4
wish	0.5238
wishful	0.0
wisp	0.0
wispy	1.0
withdraw	0.25
withdrawal	0.4379
wither	0.5
witness	0.2115
witt	0.6667
wixom	1.0
wizard	0.1099
